649,194,Sromek-Chadaj S.A.
650,411,Stowarzyszenie Nowotny-Wiesiołek Sp.j.
651,897,Stowarzyszenie Pawełkiewicz
652,83,FPUH Rybus
653,277,FPUH Śmieszek S.A.
654,467,Grzeszkowiak s.c.
655,148,Grupa Majnusz S.A.
656,325,Ochnio-Stelmasiak i syn s.c.
657,680,PPUH Szarpak S.A.
658,909,Spółdzielnia Piaseczna
659,295,Kałwa-Furgała Sp. z o.o. Sp.k.
660,262,Bazylewicz s.c.
661,243,PPUH Byzdra Sp. z o.o. Sp.k.
662,685,Tekiela-Nocek Sp.k.
663,135,Borysewicz-Wika Sp. z o.o. Sp.k.
664,576,Spółdzielnia Mordak-Łuczkiewicz Sp.j.
665,193,Duszczak-Fal S.A.
666,471,Spółdzielnia Beker-Wojtanowicz i syn s.c.
667,403,Szymonik-Połom Sp.j.
668,403,Kanarek-Maziarczyk Sp. z o.o. Sp.k.
669,348,Spółdzielnia Skrzecz
670,877,PPUH Jachimczak-Herda Sp.j.
671,829,Fundacja Fornalik Sp. z o.o.
672,498,Gabinety Deptuch-Ciuruś Sp. z o.o.
673,344,Spółdzielnia Wujek
674,230,Spółdzielnia Nóżka
675,314,Spółdzielnia Sierpień Sp. z o.o.
676,337,Grupa Sporek
677,254,Fundacja Koj-Oleszko Sp. z o.o.
678,974,Manista-Fularczyk S.A.
679,519,Kuświk-Szkup Sp. z o.o. Sp.k.
680,523,Stowarzyszenie Glazik
681,795,Spółdzielnia Pazdan Sp. z o.o. Sp.k.
682,114,FPUH Kozłowicz S.A.
683,343,Stowarzyszenie Dziadowicz Sp.k.
684,36,Chlipała Sp.k.
685,436,Wlaźlak-Niemira Sp. z o.o. Sp.k.
686,980,Morawiak Sp. z o.o.
687,620,Ciak S.A.
688,545,Grupa Trybus Sp.k.
689,289,Grupa Prażuch
690,439,Fundacja Wojtanowicz
691,208,FPUH Kaletka
692,129,Stowarzyszenie Dąbrówka
693,363,FPUH Mak-Bodek S.A.
694,176,Fundacja Świątkiewicz
695,968,Drygas-Bródka S.A.
696,665,Grupa Ostafin i syn s.c.
697,451,Zmarzły S.A.
698,92,Kuczak-Senger Sp. z o.o.
699,411,Grupa Złotnik
700,995,Grupa Mazek s.c.
701,773,Troka-Pajek i syn s.c.
702,288,Skoneczna Sp.j.
703,803,Fundacja Hutnik
704,138,Grupa Broś i syn s.c.
705,150,Spółdzielnia Kanarek-Nazimek Sp. z o.o. Sp.k.
706,405,Fundacja Kowara-Rząd Sp. z o.o. Sp.k.
707,492,Chmara i syn s.c.
708,856,Gabinety Kurz
709,307,Porwoł-Sładek i syn s.c.
710,805,Stowarzyszenie Klęk-Paczos s.c.
711,901,Ambrożewicz-Chlebda s.c.
712,204,Grupa Kowalak Sp. z o.o.
713,188,Spółdzielnia Mikita Sp.k.
714,469,Uliczka-Warzybok Sp. z o.o. Sp.k.
715,791,Grupa Fedak-Bogaczyk Sp.j.
716,56,Gabinety Pierz
717,521,Fundacja Lizoń-Czerwionka S.A.
718,833,Grupa Zioła-Chalimoniuk Sp.k.
719,447,Przerwa s.c.
720,375,Grupa Witos-Domoń Sp. z o.o.
721,847,Gula-Mikita s.c.
722,165,PPUH Cłapa-Krystkowiak Sp.k.
723,699,Stowarzyszenie Tokaj
724,919,Siemieniec-Picheta Sp. z o.o. Sp.k.
725,51,Wejman-Głowiak S.A.
726,709,Stowarzyszenie Rusiniak S.A.
727,403,Honkisz Sp. z o.o. Sp.k.
728,254,Ryczko-Trzpil Sp.k.
729,64,PPUH Jędryczka Sp.j.
730,972,Stowarzyszenie Krzywoń Sp. z o.o.
731,395,Kasperczak S.A.
732,459,PPUH Litwińczuk Sp.k.
733,856,Fundacja Maksimowicz S.A.
734,71,Spółdzielnia Bogaczyk S.A.
735,473,Fundacja Kuszyk
736,328,Spółdzielnia Gumienny-Marcińczyk Sp. z o.o.
737,322,FPUH Jas Sp.j.
738,482,Fundacja Dyszkiewicz-Kurbiel S.A.
739,985,Jas Sp.j.
740,304,Grupa Białczyk
741,739,Stowarzyszenie Mysior
742,384,Lesner-Bujko s.c.
743,537,Ograbek-Matura Sp.j.
744,790,Gabinety Poreda
745,750,Spółdzielnia Chachaj-Araszkiewicz Sp.j.
746,177,Grupa Mzyk-Bogumił Sp.j.
747,901,Raszkiewicz-Księżyk Sp. z o.o. Sp.k.
748,450,Grupa Winnik
749,164,Siergiej Sp. z o.o.
750,375,Filusz s.c.
751,98,Gabinety Skubała-Jessa Sp.k.
752,532,Gabinety Arendarczyk
753,676,Gabinety Furmankiewicz
754,187,Kluczyk S.A.
755,438,Gabinety Miszta-Froń Sp. z o.o. Sp.k.
756,908,Stowarzyszenie Laszkiewicz-Sito s.c.
757,368,PPUH Małycha
758,553,Gabinety Sysło-Sudnik s.c.
759,428,Żołądkiewicz s.c.
760,336,Sładek S.A.
761,64,PPUH Panasewicz-Fras Sp. z o.o.
762,706,Stempel Sp.j.
763,927,FPUH Szczypiór
764,923,Galica s.c.
765,415,PPUH Uryga-Dybiec Sp.k.
766,135,Fundacja Kośnik
767,128,Fundacja Woda i syn s.c.
768,763,Margol-Rok i syn s.c.
769,141,Karczmarz-Malara S.A.
770,315,FPUH Zander
771,148,Szymaniuk-Kukier Sp. z o.o. Sp.k.
772,630,PPUH Jasionek Sp. z o.o.
773,25,Stowarzyszenie Lorens-Labudda i syn s.c.
774,824,Stoch i syn s.c.
775,877,PPUH Kultys i syn s.c.
776,565,Spółdzielnia Byzdra i syn s.c.
777,346,Franas-Graban Sp.k.
778,619,Grupa Bona
779,478,Gosik-Jędrzejek Sp.j.
780,624,Spółdzielnia Strug
781,511,Grupa Turlej-Kopciuch Sp. z o.o.
782,706,Stowarzyszenie Szczudło
783,160,Grupa Dumała-Mrózek s.c.
784,880,Satora Sp.j.
785,20,Kazior Sp.j.
786,124,Małyszek Sp.k.
787,428,Rohde Sp.j.
788,212,Grupa Krzywoń Sp. z o.o. Sp.k.
789,707,Gabinety Domino
790,321,Grupa Mitek Sp.k.
791,203,Ratka-Godzisz Sp. z o.o.
792,69,Stowarzyszenie Pacholczak-Szumiec S.A.
793,299,Grupa Długajczyk
794,779,Grupa Krywult-Ufnal Sp.k.
795,713,Janiuk i syn s.c.
796,177,Stowarzyszenie Węgier-Malecha Sp.k.
797,862,Stowarzyszenie Szwałek
798,203,Spółdzielnia Czupryna-Ziarek Sp.j.
799,321,Spółdzielnia Banyś-Pronobis i syn s.c.
800,332,Grupa Halik-Nieszporek S.A.
801,558,Grupa Łokietek-Piekarek Sp. z o.o. Sp.k.
802,607,Spółdzielnia Kosidło-Bylina Sp.k.
803,599,Kargol-Rode i syn s.c.
804,552,Młyńczyk Sp. z o.o.
805,274,Fundacja Golonko
806,259,Krzyśko s.c.
807,327,Spółdzielnia Krzeszowiec-Migda Sp.k.
808,392,Stowarzyszenie Kudela
809,145,Fundacja Mordal s.c.
810,212,Gabinety Berendt Sp.k.
811,186,Grupa Nurkiewicz i syn s.c.
812,223,Pioch i syn s.c.
813,142,Fundacja Biegała-Olkowicz i syn s.c.
814,539,Fundacja Rycerz
815,298,Fundacja Myrcha
816,35,FPUH Hyży
817,795,Wrześniak Sp.k.
818,911,PPUH Sumera Sp.j.
819,321,Drobnik s.c.
820,838,Stowarzyszenie Wielgat-Nitek s.c.
821,910,Flieger s.c.
822,959,Sławik-Ryguła Sp.j.
823,70,PPUH Pruchnik-Kupś Sp. z o.o. Sp.k.
824,44,Stowarzyszenie Czajor
825,261,Galek-Andrys Sp. z o.o. Sp.k.
826,498,Jakóbiak-Glenc Sp. z o.o. Sp.k.
827,981,Fundacja Gołofit-Ligenza S.A.
828,888,Klaus Sp. z o.o.
829,534,Stowarzyszenie Makaruk s.c.
830,843,Piskor-Bobrowicz Sp. z o.o. Sp.k.
831,491,Grębowiec Sp. z o.o.
832,888,Kulma-Różewicz Sp.k.
833,472,Grupa Taciak i syn s.c.
834,880,Kurzac-Ograbek Sp. z o.o.
835,175,Koczy Sp.k.
836,702,Majerczyk s.c.
837,264,FPUH Nieścior
838,14,Mućko-Darłak S.A.
839,652,Gabinety Preś-Stojak Sp.k.
840,629,Siwa S.A.
841,296,Kopiczko-Roczniak Sp. z o.o.
842,220,Fundacja Mazan-Wichłacz S.A.
843,149,Fundacja Żelasko-Chuchla i syn s.c.
844,459,PPUH Buk
845,860,Stowarzyszenie Kucewicz
846,877,Bobak s.c.
847,356,PPUH Strzępek-Kurczab i syn s.c.
848,539,Pleskot Sp.j.
849,69,Spółdzielnia Indyk
850,110,Kurant S.A.
851,920,Jarema S.A.
852,556,Miszkurka Sp. z o.o.
853,967,Spółdzielnia Macek Sp.j.
854,711,Fundacja Mieszała-Rudolf s.c.
855,164,Spółdzielnia Frukacz i syn s.c.
856,295,Szynkiewicz Sp. z o.o. Sp.k.
857,452,PPUH Wawrzyczek-Kaczan Sp.j.
858,36,Gabinety Polewka Sp.k.
859,832,Maleszka i syn s.c.
860,895,Strug Sp. z o.o. Sp.k.
861,123,Grupa Szóstak-Dziadkiewicz S.A.
862,514,Gabinety Bystrek
863,557,Galon S.A.
864,198,PPUH Miecznik Sp.j.
865,886,Graban-Szynkiewicz Sp. z o.o.
866,540,Fundacja Galuba s.c.
867,205,FPUH Pabis
868,892,Chojna Sp.j.
869,236,Fundacja Samulak
870,769,Grupa Cich
871,606,FPUH Kieszek Sp.k.
872,866,Lisoń Sp. z o.o.
873,423,Fundacja Świerkosz s.c.
874,214,Grupa Niechciał S.A.
875,846,Spółdzielnia Połom
876,54,FPUH Heba Sp.j.
877,928,PPUH Milewczyk
878,554,PPUH Cierpka Sp. z o.o. Sp.k.
879,476,Fundacja Peszko
880,738,Wódka-Kuran Sp.k.
881,312,PPUH Gęca
882,42,Grupa Budrewicz S.A.
883,863,Stowarzyszenie Faruga
884,757,Stowarzyszenie Patalas-Polewka Sp.j.
885,656,Grupa Buszta Sp.j.
886,159,Fundacja Stasica-Gawliczek i syn s.c.
887,226,Plewnia-Kozdroń Sp.k.
888,173,Stowarzyszenie Kanik-Fuławka i syn s.c.
889,548,Giża s.c.
890,196,Grupa Kubasiewicz-Tonder Sp.j.
891,313,Spółdzielnia Cofała Sp. z o.o. Sp.k.
892,644,Kolanek-Piekacz i syn s.c.
893,483,PPUH Wlaźlak s.c.
894,901,Stowarzyszenie Jachimczak i syn s.c.
895,94,Spółdzielnia Fierek-Mijas s.c.
896,447,Rup-Zackiewicz Sp.j.
897,572,Stowarzyszenie Kiszczak-Thiel s.c.
898,127,Gabinety Nickel
899,155,Stowarzyszenie Staniaszek
900,324,Byzdra Sp.k.
901,738,FPUH Słoboda S.A.
902,82,PPUH Łapacz Sp. z o.o.
903,578,Stowarzyszenie Łudzik
904,176,PPUH Jaśkowiec-Bubel S.A.
905,747,Miros Sp.j.
906,451,Spółdzielnia Ćmiel
907,354,Spółdzielnia Ciepła
908,747,Albin-Jeka S.A.
909,677,Truchel-Fudalej i syn s.c.
910,76,Spółdzielnia Hewelt S.A.
911,594,Fundacja Wota-Orszulik s.c.
912,696,PPUH Gryciuk
913,936,PPUH Drost-Wójt Sp. z o.o. Sp.k.
914,94,Baum-Barej s.c.
915,569,Balik-Zadworny s.c.
916,294,Bruzda Sp. z o.o. Sp.k.
917,649,Fundacja Łyjak
918,784,Grupa Humeniuk-Tułacz S.A.
919,750,Fundacja Panuś Sp.k.
920,558,Żołądź Sp. z o.o.
921,64,Fundacja Beśka-Smagacz i syn s.c.
922,770,Gabinety Chołody
923,168,Korgul s.c.
924,658,Kielczyk-Moczko Sp. z o.o.
925,926,Straszak i syn s.c.
926,540,Steciuk S.A.
927,518,Raszkiewicz S.A.
928,55,Gabinety Klinger S.A.
929,759,PPUH Zyguła
930,573,Gabinety Ziemann S.A.
931,356,Marchlewicz Sp. z o.o. Sp.k.
932,219,Stowarzyszenie Świerad-Kacperczyk i syn s.c.
933,729,Grupa Grosz Sp. z o.o.
934,121,FPUH Boksa-Gajdzik Sp. z o.o.
935,939,Mućka-Szumacher Sp. z o.o.
936,205,Grupa Kazberuk-Kukuczka Sp. z o.o.
937,179,FPUH Jachimczyk Sp.j.
938,498,Spółdzielnia Burzawa-Toma S.A.
939,785,Młyńczyk-Juśkiewicz Sp.k.
940,474,PPUH Strzępek
941,530,Grupa Szeja-Jaremek Sp. z o.o.
942,518,Fundacja Kucewicz i syn s.c.
943,574,Grupa Wikło Sp.k.
944,678,PPUH Bartkowicz
945,2,Panuś Sp. z o.o. Sp.k.
946,715,Fundacja Niedojadło s.c.
947,549,Stowarzyszenie Fita s.c.
948,245,Spółdzielnia Mirgos-Koniecko i syn s.c.
949,614,Gabinety Kojder
950,770,Ziajka-Prawdzik Sp.j.
951,911,FPUH Kiciak Sp.j.
952,819,Rembisz Sp. z o.o.
953,192,Spółdzielnia Świć-Maślach Sp. z o.o.
954,995,Rok-Boruń s.c.
955,346,PPUH Thiel
956,559,Stowarzyszenie Szmurło-Siwczak Sp. z o.o. Sp.k.
957,931,Stowarzyszenie Mostek
958,963,Suchojad Sp.k.
959,998,Gabinety Szajner-Gorzelańczyk Sp. z o.o.
960,127,FPUH Kozubal S.A.
961,203,Smolka Sp. z o.o.
962,555,PPUH Skonieczka S.A.
963,655,Spółdzielnia Pyrkosz
964,286,Talaśka-Rozynek s.c.
965,254,Malecha Sp.j.
966,400,Przewłoka-Ryguła S.A.
967,531,Fundacja Rozum Sp. z o.o. Sp.k.
968,704,PPUH Korpal-Łuc s.c.
969,263,Kluczyk-Honkisz Sp. z o.o. Sp.k.
970,262,FPUH Komander Sp. z o.o.
971,477,FPUH Wocial
972,196,Fundacja Krzyśków-Żach i syn s.c.
973,654,Świerad s.c.
974,688,PPUH Wiercigroch-Ratka Sp.k.
975,900,Gabinety Fydrych S.A.
976,38,Gabinety Kominiak Sp.k.
977,255,FPUH Kuster i syn s.c.
978,326,Jaźwiec-Rysz s.c.
979,785,Fundacja Goska-Jama Sp.k.
980,185,Fundacja Hak-Rubacha Sp.j.
981,305,Stowarzyszenie Jaroch-Sklorz s.c.
982,108,Fundacja Rosada
983,295,Wiza Sp.j.
984,624,PPUH Kala-Czulak Sp.j.
985,279,Hanzel-Słabosz i syn s.c.
986,950,Łasak Sp. z o.o.
987,160,Gendek i syn s.c.
988,213,Toborek-Ficoń Sp.j.
989,613,Gumienna-Knapek i syn s.c.
990,984,Wyrobek s.c.
991,774,Gabinety Dryka
992,665,Stowarzyszenie Kazimierczyk-Gronostaj S.A.
993,716,Grupa Ziemak-Fiedoruk Sp. z o.o.
994,955,Grupa Sabała-Piotrkowicz i syn s.c.
995,77,Wilusz-Ważny S.A.
996,33,Gabinety Lejman S.A.
997,38,Stowarzyszenie Kaziród-Zys i syn s.c.
998,538,FPUH Szuta
999,96,Gabinety Łasak-Dobrosz Sp. z o.o. Sp.k.
