1363,940,99,92,8
1364,316,45,95,8
1365,481,53,89,7
1366,914,64,35,2
1367,612,79,52,9
1368,946,95,78,3
1369,678,38,56,9
1370,811,89,4,6
1371,835,64,36,9
1372,477,83,66,1
1373,372,69,1,7
1374,517,81,42,2
1375,587,39,45,8
1376,579,14,44,1
1377,629,36,34,3
1378,187,77,44,1
1379,241,65,36,7
1380,272,23,27,2
1381,779,16,18,6
1382,349,76,26,2
1383,671,12,60,2
1384,976,21,82,8
1385,85,77,49,9
1386,796,41,96,3
1387,808,38,28,4
1388,759,37,24,6
1389,119,42,41,6
1390,368,98,52,10
1391,609,94,36,1
1392,673,4,19,4
1393,45,71,42,1
1394,914,93,62,8
1395,213,17,77,1
1396,336,36,63,2
1397,648,85,15,7
1398,596,19,15,6
1399,35,60,11,6
1400,423,26,47,2
1401,241,46,0,9
1402,243,90,86,10
1403,742,40,69,9
1404,438,83,15,6
1405,141,42,66,5
1406,29,8,42,5
1407,506,76,96,8
1408,559,22,1,1
1409,465,64,6,9
1410,200,91,71,7
1411,15,51,43,8
1412,308,36,5,2
1413,557,77,79,9
1414,905,66,74,6
1415,360,79,48,2
1416,343,73,60,8
1417,667,23,90,5
1418,270,30,29,3
1419,721,43,64,9
1420,369,25,21,6
1421,633,37,16,2
1422,593,81,24,4
1423,826,71,56,6
1424,93,6,59,2
1425,35,53,60,8
1426,143,34,91,9
1427,34,7,58,7
1428,767,15,92,2
1429,117,51,10,2
1430,546,23,42,7
1431,213,59,42,10
1432,692,50,57,7
1433,824,84,93,1
1434,652,7,4,8
1435,894,93,53,7
1436,330,49,9,3
1437,887,3,17,9
1438,885,22,34,7
1439,580,33,47,9
1440,587,31,75,10
1441,240,31,78,10
1442,464,17,9,9
1443,539,48,88,3
1444,145,30,77,10
1445,424,53,21,1
1446,951,52,86,5
1447,746,52,18,5
1448,901,36,11,6
1449,886,43,44,7
1450,511,4,53,9
1451,973,68,10,3
1452,955,15,22,7
1453,368,93,67,7
1454,599,67,1,2
1455,942,38,70,7
1456,194,34,4,6
1457,495,81,12,6
1458,942,96,96,3
1459,167,35,69,3
1460,142,42,0,4
1461,612,98,92,1
1462,302,68,57,9
1463,581,43,88,1
1464,626,23,37,5
1465,482,1,85,9
1466,296,72,44,10
1467,884,65,82,2
1468,20,8,4,9
1469,213,48,43,7
1470,108,90,63,1
1471,529,70,44,3
1472,937,29,39,4
1473,643,25,86,8
1474,861,3,47,3
1475,582,29,7,6
1476,62,5,75,5
1477,81,93,84,6
1478,624,88,28,8
1479,705,35,78,1
1480,390,81,37,6
1481,93,1,1,2
1482,732,16,26,8
1483,355,38,63,3
1484,657,37,4,2
1485,246,24,39,9
1486,475,27,68,9
1487,374,90,33,6
1488,477,9,83,7
1489,676,52,71,4
1490,663,13,78,2
1491,492,15,19,7
1492,715,20,10,2
1493,915,16,64,1
1494,369,61,2,6
1495,798,13,38,1
1496,772,43,51,8
1497,366,45,88,9
1498,612,38,38,3
1499,167,82,92,3
1500,276,49,16,1
1501,569,25,97,5
1502,44,87,5,6
1503,567,61,20,7
1504,257,4,11,1
1505,422,88,45,10
1506,21,10,49,4
1507,367,72,9,10
1508,508,85,65,1
1509,359,45,18,4
1510,476,97,44,9
1511,733,38,45,1
1512,882,20,59,1
1513,550,20,57,4
1514,29,90,38,3
1515,836,28,80,7
1516,504,64,8,7
1517,951,16,2,4
1518,664,17,85,10
1519,641,83,32,7
1520,385,1,87,7
1521,733,28,85,5
1522,135,31,49,2
1523,244,31,3,3
1524,605,3,61,1
1525,565,61,91,1
1526,181,57,39,4
1527,11,46,41,8
1528,338,37,2,10
1529,873,83,8,10
1530,922,7,67,4
1531,827,43,65,8
1532,662,68,97,9
1533,701,24,1,7
1534,423,87,33,4
1535,319,52,34,10
1536,216,91,45,6
1537,710,53,27,8
1538,481,59,94,4
1539,486,71,34,3
1540,379,46,11,1
1541,338,6,63,2
1542,359,69,31,2
1543,25,45,63,5
1544,12,23,17,3
1545,358,29,79,1
1546,771,21,39,10
1547,880,89,13,4
1548,369,66,42,4
1549,721,93,87,9
1550,964,76,98,7
1551,482,72,43,6
1552,688,12,44,10
1553,925,77,48,9
1554,217,9,30,7
1555,785,81,56,10
1556,78,8,97,4
1557,593,27,74,1
1558,441,97,10,1
1559,207,43,76,5
1560,302,15,40,2
1561,718,98,38,8
1562,955,23,60,8
1563,155,13,71,7
1564,664,75,8,1
1565,517,34,92,6
1566,685,49,60,10
1567,793,62,97,6
1568,49,57,30,9
1569,856,93,97,7
1570,273,7,16,6
1571,453,63,6,6
1572,726,4,36,10
1573,478,35,5,1
1574,767,93,93,4
1575,963,67,65,7
1576,335,4,1,9
1577,399,77,34,10
1578,81,69,29,10
1579,790,21,65,9
1580,627,53,88,9
1581,160,76,27,8
1582,783,86,7,8
1583,170,71,47,8
1584,637,77,82,4
1585,947,40,74,8
1586,327,71,2,9
1587,795,77,73,8
1588,828,33,7,7
1589,412,65,80,3
1590,281,27,14,4
1591,395,74,89,4
1592,43,20,95,8
1593,732,36,37,10
1594,354,38,84,2
1595,499,25,21,1
1596,305,82,82,8
1597,590,23,63,5
1598,577,8,8,5
1599,916,97,78,9
1600,127,41,6,6
1601,603,95,53,1
1602,809,61,78,9
1603,372,36,77,7
1604,862,94,34,2
1605,59,25,8,7
1606,914,25,61,2
1607,310,73,60,9
1608,809,82,23,10
1609,453,43,88,7
1610,166,85,52,6
1611,871,89,40,4
1612,11,86,26,10
1613,852,15,75,7
1614,97,35,6,6
1615,583,9,41,8
1616,867,34,42,5
1617,612,33,17,1
1618,173,30,35,6
1619,14,7,2,2
1620,301,6,33,6
1621,855,66,78,1
1622,247,61,34,7
1623,89,70,75,9
1624,78,77,58,2
1625,284,39,35,3
1626,533,22,65,4
1627,320,2,95,3
1628,369,61,45,1
1629,62,6,31,5
1630,705,25,87,9
1631,818,45,89,8
1632,337,69,48,8
1633,55,92,18,3
1634,419,37,42,6
1635,963,41,0,5
1636,669,5,61,6
1637,71,79,72,1
1638,72,34,92,3
1639,210,57,54,1
1640,122,90,73,5
1641,182,83,68,7
1642,569,47,10,9
1643,387,73,43,9
1644,221,11,78,3
1645,450,25,10,7
1646,906,51,49,6
1647,815,41,60,2
1648,850,79,4,1
1649,672,55,82,1
1650,357,11,26,2
1651,372,35,79,3
1652,715,9,37,3
1653,956,71,77,10
1654,79,18,26,3
1655,158,30,69,5
1656,329,22,16,2
1657,620,20,5,1
1658,927,74,75,5
1659,640,64,10,10
1660,783,98,20,8
1661,241,63,52,5
1662,199,77,84,7
1663,468,27,54,2
1664,509,25,35,1
1665,719,52,44,9
1666,626,77,34,6
1667,263,54,44,7
1668,696,4,32,8
1669,691,26,57,2
1670,319,37,43,1
1671,918,51,85,1
1672,327,98,58,5
1673,159,70,73,5
1674,210,53,80,5
1675,375,25,15,9
1676,876,10,6,2
1677,915,6,76,9
1678,537,61,51,2
1679,833,9,92,6
1680,868,82,3,3
1681,555,35,27,5
1682,425,39,61,4
1683,313,43,40,9
1684,183,32,11,5
1685,466,93,1,3
1686,379,75,90,8
1687,772,60,75,1
1688,722,97,25,4
1689,611,38,12,8
1690,533,94,69,2
1691,896,64,96,5
1692,406,73,64,3
1693,160,97,66,2
1694,381,47,64,9
1695,35,51,41,8
1696,542,25,22,9
1697,261,11,0,4
1698,297,47,50,6
1699,74,29,87,10
1700,333,51,41,2
1701,587,47,92,3
1702,145,83,76,4
1703,502,67,44,1
1704,820,41,72,8
1705,652,89,25,5
1706,755,34,60,5
1707,829,24,82,7
1708,374,36,27,6
1709,616,29,96,3
1710,575,68,50,8
1711,582,57,9,4
1712,602,8,36,5
1713,725,95,3,3
1714,625,55,28,1
1715,855,8,37,6
1716,22,73,89,7
1717,199,3,64,1
1718,234,69,50,2
1719,692,66,49,4
1720,792,86,1,1
1721,988,21,41,3
1722,691,19,24,2
1723,990,87,75,3
1724,516,93,41,9
1725,974,79,50,8
1726,817,40,10,9
1727,705,1,31,4
1728,378,80,88,2
1729,983,83,4,6
1730,178,58,57,9
1731,381,96,18,6
1732,23,63,55,1
1733,708,52,65,7
1734,41,39,49,7
1735,759,66,99,8
1736,625,43,42,6
1737,132,67,73,6
1738,82,0,83,4
1739,331,50,65,3
1740,622,8,82,7
1741,545,52,14,6
1742,34,43,88,1
1743,396,91,85,5
1744,781,64,20,7
1745,379,98,0,6
1746,839,94,47,2
1747,823,38,82,8
1748,583,59,3,3
1749,483,74,94,4
1750,433,33,39,2
1751,583,63,7,2
1752,912,27,34,6
1753,461,80,35,6
1754,6,18,71,2
1755,692,55,57,8
1756,397,96,51,7
1757,408,75,70,10
1758,769,81,8,3
1759,305,77,91,5
1760,904,35,47,2
1761,588,4,77,4
1762,310,24,54,3
1763,101,7,87,6
1764,495,51,30,3
1765,602,14,71,5
1766,3,42,14,5
1767,724,39,81,9
1768,903,84,86,9
1769,182,24,64,9
1770,768,45,99,4
1771,54,68,97,6
1772,473,82,18,4
1773,537,68,52,2
1774,387,31,40,8
1775,532,77,52,8
1776,482,71,38,4
1777,425,54,38,7
1778,988,30,97,6
1779,693,38,70,7
1780,980,74,74,3
1781,549,29,77,7
1782,486,82,60,9
1783,754,14,72,4
1784,661,86,17,8
1785,183,49,12,8
1786,420,66,30,3
1787,608,4,56,8
1788,716,38,81,6
1789,169,6,5,4
1790,854,43,70,6
1791,232,80,23,6
1792,473,64,34,5
1793,659,47,82,2
1794,76,48,33,7
1795,497,97,81,5
1796,558,96,50,1
1797,597,64,28,9
1798,944,58,12,5
1799,116,55,61,4
1800,593,70,81,7
1801,448,27,64,9
1802,675,99,86,10
1803,549,82,23,10
1804,34,55,20,5
1805,81,21,84,8
1806,624,51,41,10
1807,860,56,57,7
1808,751,89,91,2
1809,924,11,62,10
1810,687,64,48,6
1811,88,80,67,2
1812,112,35,84,7
1813,159,1,20,5
1814,546,32,48,3
1815,640,55,73,7
1816,884,10,90,1
1817,611,27,46,7
1818,516,40,76,9
1819,966,7,43,4
1820,557,99,54,3
1821,879,53,40,10
1822,918,20,66,7
1823,691,9,40,2
1824,570,49,74,4
1825,69,93,15,8
1826,75,41,48,4
1827,311,29,86,7
1828,934,54,76,10
1829,709,72,9,1
1830,468,9,89,7
1831,395,78,71,4
1832,777,76,40,8
1833,39,46,74,5
1834,804,51,46,4
1835,785,73,39,3
1836,856,13,75,3
1837,198,39,17,2
1838,128,57,48,3
1839,729,69,51,5
1840,186,36,44,6
1841,573,94,56,6
1842,745,81,7,8
1843,277,50,9,6
1844,328,96,51,7
1845,813,37,29,6
1846,41,16,26,2
1847,991,99,77,1
1848,58,87,89,4
1849,472,9,75,7
1850,812,54,31,5
1851,240,0,97,2
1852,116,94,6,4
1853,302,72,94,1
1854,920,19,43,3
1855,302,97,49,4
1856,374,68,72,1
1857,492,87,78,5
1858,283,2,51,8
1859,965,56,39,1
1860,485,11,87,5
1861,883,46,13,3
1862,829,34,97,6
1863,937,3,82,8
1864,173,3,22,10
1865,472,37,91,8
1866,755,42,54,8
1867,699,63,13,8
1868,357,71,35,9
1869,35,16,38,6
1870,24,68,67,6
1871,617,3,86,10
1872,786,76,93,7
1873,604,58,40,4
1874,13,5,50,9
1875,405,78,39,5
1876,529,14,18,3
1877,830,6,10,1
1878,933,30,22,6
1879,115,33,56,4
1880,735,61,32,5
1881,24,37,37,7
1882,220,40,97,2
1883,525,56,4,3
1884,603,14,73,9
1885,376,62,87,4
1886,660,6,27,4
1887,544,6,97,8
1888,288,71,47,8
1889,970,29,55,1
1890,276,34,58,6
1891,418,25,67,8
1892,648,83,30,6
1893,890,93,22,8
1894,691,66,3,8
1895,644,21,91,4
1896,818,14,32,1
1897,487,70,79,5
1898,866,41,48,9
1899,708,81,58,9
1900,410,1,87,10
1901,592,94,52,6
1902,583,67,2,9
1903,946,5,55,8
1904,799,3,23,1
1905,703,46,79,4
1906,564,23,52,7
1907,116,35,92,7
1908,285,66,53,6
1909,786,47,45,3
1910,994,7,73,2
1911,304,46,70,9
1912,41,93,82,4
1913,20,67,39,4
1914,517,12,44,7
1915,672,93,80,10
1916,883,59,32,4
1917,673,39,42,9
1918,289,95,2,2
1919,393,19,73,5
1920,294,49,52,5
1921,60,62,39,7
1922,687,1,39,1
1923,213,94,45,8
1924,945,97,34,7
1925,127,60,74,9
1926,67,8,81,2
1927,710,66,39,1
1928,546,59,66,7
1929,560,95,87,5
1930,652,67,10,4
1931,256,68,32,5
1932,799,92,29,6
1933,800,69,37,8
1934,808,5,71,4
1935,341,35,9,6
1936,456,98,43,4
1937,471,70,60,7
1938,642,63,14,7
1939,689,35,71,6
1940,768,97,17,9
1941,286,11,25,2
1942,985,90,62,5
1943,183,56,31,6
1944,250,70,19,4
1945,973,5,3,1
1946,853,97,3,1
1947,40,46,47,10
1948,323,88,9,6
1949,506,66,34,5
1950,637,21,75,2
1951,451,45,79,2
1952,347,52,42,10
1953,700,35,71,6
1954,115,63,54,8
1955,160,64,39,1
1956,196,35,59,5
1957,598,46,41,7
1958,154,34,40,5
1959,258,7,67,8
1960,387,61,19,10
1961,846,33,44,10
1962,381,29,91,7
1963,710,4,28,5
1964,348,4,23,3
1965,687,53,87,5
1966,686,90,12,10
1967,263,7,41,7
1968,828,66,86,3
1969,4,55,0,5
1970,360,58,34,8
1971,92,74,52,7
1972,625,81,20,3
1973,285,12,13,4
1974,764,68,90,6
1975,414,59,16,8
1976,937,44,55,6
1977,950,91,47,2
1978,913,99,70,9
1979,947,71,4,4
1980,846,48,76,6
1981,627,83,47,8
1982,424,51,38,3
1983,584,21,91,6
1984,90,48,4,9
1985,212,41,89,2
1986,35,54,92,9
1987,467,22,33,9
1988,669,16,59,5
1989,297,90,77,9
1990,629,82,79,8
1991,823,77,89,2
1992,896,33,62,4
1993,94,42,82,5
1994,22,34,67,6
1995,543,45,15,1
1996,270,58,58,1
1997,854,10,97,8
1998,707,86,12,9
1999,393,23,66,2
2000,181,80,85,9
2001,162,95,31,1
2002,140,79,97,8
2003,364,0,73,6
2004,791,95,98,7
2005,417,73,11,4
2006,528,73,47,6
2007,367,75,44,1
2008,679,12,97,2
2009,44,86,0,1
2010,193,11,25,10
2011,218,18,13,1
2012,282,85,88,3
2013,570,40,74,5
2014,872,18,15,9
2015,24,98,47,10
2016,693,10,34,9
2017,152,51,54,5
2018,992,93,35,5
2019,5,98,57,9
2020,857,24,83,8
2021,529,72,72,2
2022,316,65,19,10
2023,664,41,74,7
2024,111,2,40,1
2025,487,35,85,7
2026,745,26,18,3
2027,59,35,12,6
2028,801,37,81,9
2029,516,73,45,5
2030,626,96,14,4
2031,305,37,9,2
2032,858,82,66,10
2033,172,95,49,6
2034,101,24,36,3
2035,590,88,72,8
2036,511,89,91,10
2037,572,65,76,6
2038,612,26,63,9
2039,203,77,61,1
2040,998,68,76,4
2041,387,34,34,1
2042,536,56,89,2
2043,83,46,43,5
2044,36,1,93,8
2045,362,35,15,1
2046,953,71,6,6
2047,930,28,17,1
2048,663,41,1,6
2049,484,66,32,9
2050,509,25,0,4
2051,652,50,48,4
2052,788,14,9,9
2053,42,5,67,7
2054,286,40,83,5
2055,357,5,72,4
2056,843,56,29,6
2057,348,91,85,1
2058,744,42,16,5
2059,451,76,75,3
2060,85,96,91,5
2061,541,20,51,10
2062,248,39,54,4
2063,515,93,70,3
2064,944,35,85,2
2065,179,86,68,9
2066,489,64,68,7
2067,402,39,79,6
2068,644,11,76,6
2069,86,89,8,9
2070,690,29,22,3
2071,409,37,15,9
2072,313,71,24,2
2073,613,93,34,4
2074,783,23,56,4
2075,380,36,67,4
2076,106,32,10,6
2077,763,44,15,3
2078,331,57,6,6
2079,794,67,69,1
2080,132,73,26,7
2081,222,63,38,6
2082,387,81,74,6
2083,965,8,52,5
2084,220,94,80,6
2085,590,74,33,9
2086,633,51,33,10
2087,527,63,4,7
2088,279,25,25,2
2089,521,26,27,4
2090,848,7,20,7
2091,248,76,85,6
2092,406,40,24,8
2093,497,55,62,2
2094,244,25,18,8
2095,496,36,81,9
2096,482,18,8,8
2097,284,92,65,2
2098,920,16,24,1
2099,923,10,91,2
2100,721,27,51,8
2101,559,55,7,7
2102,766,32,72,10
2103,760,29,43,3
2104,635,40,6,9
2105,843,3,84,6
2106,776,63,46,7
2107,934,88,87,10
2108,19,44,95,10
2109,571,56,1,9
2110,391,17,85,1
2111,125,66,36,10
2112,48,43,61,10
2113,205,25,12,2
2114,179,73,71,8
2115,833,60,70,1
2116,225,64,52,4
2117,33,39,66,9
2118,459,60,62,6
2119,409,48,1,4
2120,689,59,84,7
2121,343,47,31,3
2122,699,30,85,8
2123,963,98,71,3
2124,82,60,91,5
2125,295,60,45,1
2126,772,63,39,3
2127,63,74,24,1
2128,802,43,32,5
2129,253,82,33,10
2130,388,76,24,7
2131,831,6,62,8
2132,968,38,79,6
2133,171,76,71,9
2134,18,81,35,3
2135,761,5,56,8
2136,553,45,61,8
2137,174,90,34,3
2138,432,58,2,5
2139,321,84,53,9
2140,176,46,12,7
2141,682,75,72,9
2142,715,34,34,4
2143,371,70,55,10
2144,909,96,27,2
2145,37,47,26,2
2146,565,17,65,6
2147,889,10,20,3
2148,485,73,50,10
2149,480,71,24,1
2150,585,44,50,9
2151,153,44,65,8
2152,988,22,7,1
2153,717,7,53,1
2154,355,17,8,10
2155,806,65,0,1
2156,129,23,25,3
2157,316,72,6,4
2158,613,13,26,4
2159,636,5,68,8
2160,877,54,61,3
2161,806,18,42,1
2162,218,2,88,4
2163,126,64,82,6
2164,685,15,4,1
2165,158,40,47,1
2166,819,62,62,10
2167,374,84,72,10
2168,377,18,9,4
2169,682,61,36,5
2170,475,9,63,4
2171,784,25,97,7
2172,984,64,56,1
2173,227,74,98,4
2174,480,86,57,10
2175,685,32,26,10
2176,939,88,62,2
2177,417,24,66,10
2178,858,13,30,8
2179,403,40,60,7
2180,496,26,4,3
2181,407,79,78,8
2182,800,36,91,10
2183,249,1,60,4
2184,356,80,63,6
2185,580,92,86,8
2186,575,20,34,2
2187,950,31,74,1
2188,766,61,44,7
2189,395,90,10,1
2190,977,24,98,1
2191,142,64,38,8
2192,956,28,91,2
2193,884,94,67,9
2194,168,6,82,9
2195,10,55,27,1
2196,452,39,11,5
2197,623,77,64,5
2198,37,99,80,1
2199,608,40,34,4
2200,655,93,85,4
2201,430,54,8,10
2202,58,66,74,8
2203,408,83,92,9
2204,669,77,31,9
2205,50,45,91,4
2206,748,62,74,4
2207,430,8,69,5
2208,391,79,74,9
2209,530,95,42,6
2210,184,95,36,3
2211,49,87,71,5
2212,924,1,8,1
2213,31,85,32,1
2214,710,89,89,6
2215,862,10,74,8
2216,821,34,96,4
2217,891,35,28,4
2218,977,0,27,7
2219,176,36,39,5
2220,648,81,80,2
2221,746,91,3,2
2222,791,15,72,5
2223,838,12,77,4
2224,8,10,88,10
2225,206,50,18,7
2226,282,41,42,6
2227,317,2,51,9
2228,64,74,81,5
2229,500,6,14,5
2230,784,10,39,4
2231,182,12,19,3
2232,369,7,28,2
2233,172,96,25,2
2234,47,18,22,3
2235,253,47,23,5
2236,404,12,89,7
2237,305,69,30,1
2238,624,24,38,1
2239,856,22,97,9
2240,340,62,39,7
2241,744,11,8,10
2242,104,87,43,7
2243,770,92,82,4
2244,870,36,57,8
2245,480,51,51,9
2246,409,73,3,9
2247,70,4,83,1
2248,437,33,19,9
2249,856,96,41,3
2250,92,72,75,2
2251,55,93,44,10
2252,38,55,73,1
2253,834,99,87,9
2254,393,27,40,10
2255,337,25,25,4
2256,259,76,71,2
2257,297,36,89,2
2258,156,63,59,6
2259,639,14,64,3
2260,550,47,45,5
2261,682,58,2,7
2262,525,73,50,9
2263,244,50,54,1
2264,854,56,70,5
2265,813,79,31,4
2266,449,2,32,4
2267,971,58,14,9
2268,714,77,89,2
2269,778,12,82,4
2270,348,44,30,9
2271,822,33,32,2
2272,532,78,61,6
2273,400,0,32,2
2274,971,29,37,8
2275,36,5,27,1
2276,91,1,92,10
2277,500,54,70,3
2278,698,44,51,6
2279,712,25,27,10
2280,73,8,25,6
2281,49,40,89,10
2282,373,96,64,1
2283,947,45,95,9
2284,206,10,57,10
2285,317,42,41,3
2286,145,93,53,7
2287,472,49,14,6
2288,32,72,28,9
2289,442,81,15,7
2290,852,10,83,4
2291,988,67,25,8
2292,920,51,85,10
2293,726,75,29,9
2294,199,42,51,9
2295,297,2,7,2
2296,132,11,54,10
2297,206,72,55,6
2298,998,73,45,1
2299,390,83,7,7
2300,975,12,70,6
2301,519,17,87,8
2302,50,76,24,7
2303,35,8,8,2
2304,261,94,90,5
2305,665,55,70,8
2306,865,31,43,4
2307,447,24,8,3
2308,671,81,88,3
2309,264,52,3,4
2310,826,47,87,8
2311,934,27,17,9
2312,906,57,35,3
2313,837,33,82,5
2314,518,8,46,3
2315,214,51,81,2
2316,635,10,41,5
2317,468,59,17,4
2318,836,92,88,5
2319,465,10,74,8
2320,664,31,46,1
2321,277,39,44,9
2322,401,51,88,7
2323,640,90,15,3
2324,756,56,90,2
2325,464,3,96,8
2326,726,71,90,3
2327,23,65,5,9
2328,569,48,38,8
2329,163,34,82,4
2330,49,90,81,6
2331,464,14,86,2
2332,355,83,46,3
2333,266,10,7,8
2334,255,26,98,9
2335,504,5,21,8
2336,734,74,61,2
2337,793,57,76,2
2338,147,28,39,8
2339,330,40,15,10
2340,597,76,46,10
2341,538,81,85,3
2342,710,57,45,1
2343,623,84,31,5
2344,749,98,19,5
2345,179,46,56,5
2346,619,94,96,8
2347,702,78,96,5
2348,892,37,82,4
2349,733,9,97,6
2350,217,90,54,4
2351,17,44,48,1
2352,554,40,87,10
2353,437,4,64,2
2354,704,59,71,8
2355,314,7,79,3
2356,771,2,33,8
2357,811,96,55,6
2358,151,17,41,8
2359,444,3,30,2
2360,369,87,30,7
2361,51,55,27,9
2362,468,31,39,5
2363,223,72,90,6
2364,281,77,95,10
2365,925,82,64,2
2366,84,2,89,2
2367,588,72,61,1
2368,471,33,74,4
2369,581,31,19,10
2370,830,23,96,5
2371,322,31,36,4
2372,617,75,13,9
2373,199,8,8,3
2374,148,45,1,5
2375,411,17,37,6
2376,289,3,36,4
2377,679,15,69,6
2378,740,99,83,3
2379,643,6,75,10
2380,361,61,95,9
2381,245,70,89,9
2382,752,88,41,3
2383,378,81,38,9
2384,431,34,98,4
2385,371,60,57,5
2386,188,14,4,6
2387,666,89,78,1
2388,179,59,5,9
2389,364,10,92,1
2390,11,9,48,5
2391,826,21,57,4
2392,504,51,4,4
2393,68,69,22,4
2394,425,19,90,3
2395,571,10,95,4
2396,652,92,77,7
2397,393,47,56,4
2398,221,68,81,9
2399,339,51,52,8
2400,789,13,77,6
2401,139,0,38,3
2402,873,64,63,4
2403,194,53,66,2
2404,395,39,97,6
2405,204,17,24,1
2406,202,50,44,4
2407,411,3,24,6
2408,48,66,97,1
2409,672,76,7,9
2410,409,38,95,10
2411,335,34,13,6
2412,478,86,50,10
2413,184,72,92,6
2414,468,97,1,6
2415,642,92,11,1
2416,42,18,58,5
2417,527,34,48,4
2418,316,79,89,10
2419,151,92,51,4
2420,191,59,34,4
2421,47,27,31,4
2422,329,84,81,8
2423,34,1,20,9
2424,92,58,95,1
2425,835,51,38,10
2426,863,40,39,10
2427,439,51,48,8
2428,474,89,66,2
2429,559,20,17,1
2430,258,67,78,6
2431,866,24,27,1
2432,259,80,21,7
2433,50,71,10,2
2434,189,45,53,7
2435,399,73,11,3
2436,743,51,18,9
2437,490,29,26,2
2438,489,77,86,2
2439,355,89,95,3
2440,103,48,48,4
2441,594,76,99,1
2442,485,68,64,6
2443,295,88,30,7
2444,374,20,52,4
2445,252,77,19,3
2446,427,77,36,2
2447,537,87,48,2
2448,891,84,7,6
2449,286,97,74,5
2450,862,51,1,4
2451,278,43,94,9
2452,448,29,66,10
2453,952,70,57,9
2454,548,99,34,7
2455,854,90,37,7
2456,272,69,80,5
2457,377,57,48,4
2458,63,96,64,6
2459,780,23,11,4
2460,188,84,15,3
2461,903,95,50,4
2462,377,68,7,8
2463,37,27,50,5
2464,798,58,16,10
2465,698,39,1,1
2466,857,9,44,3
2467,479,74,42,5
2468,302,64,49,6
2469,274,56,70,2
2470,448,41,32,7
2471,385,3,36,9
2472,531,79,34,3
2473,937,64,77,3
2474,704,51,99,5
2475,508,94,36,6
2476,754,54,73,10
2477,449,66,96,7
2478,102,32,2,5
2479,727,58,26,6
2480,481,99,29,2
2481,980,4,62,5
2482,297,5,45,5
2483,902,58,19,5
2484,989,57,87,7
2485,51,5,60,5
2486,957,66,69,4
2487,221,83,28,8
2488,522,0,32,1
2489,952,27,62,9
2490,662,70,93,10
2491,450,94,84,9
2492,234,86,40,8
2493,750,21,22,7
2494,931,70,73,4
2495,416,4,54,3
2496,637,36,4,2
2497,684,17,55,4
2498,975,64,39,3
2499,364,52,91,5
2500,156,36,43,6
2501,462,35,23,10
2502,746,36,47,1
2503,343,46,99,4
2504,326,87,39,7
2505,933,83,36,3
2506,208,12,79,9
2507,312,38,74,10
2508,389,77,38,2
2509,349,67,26,2
2510,494,18,1,4
2511,844,46,23,10
2512,36,74,61,4
2513,853,20,29,2
2514,948,53,18,4
2515,769,9,69,4
2516,871,10,33,4
2517,181,35,59,1
2518,833,96,95,4
2519,770,85,10,9
2520,402,46,67,4
2521,532,16,19,8
2522,431,48,72,6
2523,20,36,50,10
2524,323,69,8,2
2525,35,68,79,1
2526,187,38,7,2
2527,216,39,49,9
2528,307,92,27,5
2529,894,30,78,6
2530,357,69,26,8
2531,426,70,56,1
2532,674,25,99,10
2533,861,17,44,1
2534,446,90,11,10
2535,4,66,90,1
2536,283,70,80,3
2537,806,59,62,8
2538,840,92,18,7
2539,32,45,23,1
2540,546,69,12,5
2541,596,95,87,6
2542,900,2,90,8
2543,638,43,55,2
2544,320,31,94,8
2545,997,55,99,4
2546,977,38,21,1
2547,44,81,68,9
2548,820,73,72,9
2549,245,24,96,1
2550,672,49,98,6
2551,65,99,56,5
2552,996,44,77,5
2553,329,20,99,4
2554,118,68,30,9
2555,866,53,88,7
2556,285,45,46,1
2557,81,44,53,3
2558,153,7,77,6
2559,79,27,45,3
2560,551,52,91,7
2561,503,64,98,1
2562,976,76,58,4
2563,890,80,56,3
2564,999,33,47,1
2565,305,28,45,8
2566,323,42,77,3
2567,687,97,22,9
2568,821,33,13,9
2569,284,37,46,9
2570,143,56,75,3
2571,299,65,64,1
2572,799,55,97,6
2573,332,1,62,6
2574,757,38,70,9
2575,600,46,63,5
2576,80,7,78,4
2577,608,9,2,4
2578,367,34,28,5
2579,579,46,31,1
2580,727,26,22,7
2581,406,63,55,1
2582,773,83,81,2
2583,546,55,57,5
2584,79,44,14,3
2585,751,28,37,7
2586,205,3,95,7
2587,794,18,1,8
2588,894,48,57,6
2589,433,64,32,10
2590,216,8,67,7
2591,165,15,34,8
2592,631,83,39,1
2593,157,93,21,9
2594,529,84,16,1
2595,23,36,7,3
2596,864,73,91,7
2597,323,50,75,1
2598,214,0,38,1
2599,941,91,90,6
2600,57,83,18,3
2601,864,86,55,8
2602,75,18,25,2
2603,111,99,70,9
2604,82,52,44,4
2605,454,60,6,4
2606,262,23,89,2
2607,210,54,2,4
2608,309,47,66,9
2609,60,68,14,8
2610,986,95,24,1
2611,559,35,27,8
2612,516,52,87,2
2613,618,42,31,2
2614,29,74,33,4
2615,507,37,53,2
2616,123,0,38,4
2617,788,65,96,3
2618,844,37,9,1
2619,638,63,87,3
2620,263,56,35,9
2621,4,37,48,5
2622,773,37,77,3
2623,668,50,13,7
2624,529,47,56,7
2625,86,65,53,3
2626,509,23,52,7
2627,240,48,55,1
2628,387,86,75,6
2629,922,63,40,4
2630,880,15,1,4
2631,852,93,73,5
2632,869,14,99,7
2633,643,97,97,9
2634,134,45,93,6
